Date,Close,High,Low,Open,Volume
2014-09-19,90.6739501953125,96.28493573890064,86.86890612817123,89.5247093517103,271879400
2014-09-22,86.81096649169922,89.76614890717885,86.4343258845523,89.52471224269686,66657800
2014-09-23,84.18412780761719,87.38075400519294,83.652971608209,85.893503384339,39009800
2014-09-24,87.46766662597656,87.46766662597656,84.23241708728523,85.43960030083137,32088000
2014-09-25,85.87419128417969,88.36581943662944,85.46857945510061,87.9698597691506,28598000
2014-09-26,87.36144256591797,87.36144256591797,85.62310298708532,86.65645162550003,18340000
2014-09-29,85.71000671386719,86.62746299343893,85.00500848711874,86.55020886880385,25302000
2014-09-30,85.80658721923828,87.76705171335325,85.42994662027344,85.95145068839294,24419400
2014-10-01,83.15078735351562,85.89351174552415,83.09284491071921,85.66172723821363,24029600
2014-10-02,84.0779037475586,85.17885437520626,82.67853922255743,83.31496298487953,21469700
2014-10-03,85.082275390625,86.85925299534522,84.64769236067717,85.082275390625,18485700
2014-10-06,85.28507995605469,86.57918423247615,85.04364330586264,86.09631093209208,9268400
2014-10-07,84.66699981689453,86.62746417031921,84.0778938211876,84.93740767694462,12791700
2014-10-08,85.27542877197266,85.46857514711425,84.07789766829664,84.98570184119835,10252600
2014-10-09,85.74864196777344,87.25520431424441,84.98570126542774,85.47823409718244,21507000
2014-10-10,82.93831634521484,85.70035224361963,82.32023910328417,85.22713846703,15431400
2014-10-13,82.20436096191406,83.91372936244375,82.01120720294354,83.87509861064963,14845000
2014-10-14,82.04016876220703,82.93831337346595,80.36943131024837,82.87071140780395,15559200
2014-10-15,82.66790771484375,83.52742160177411,79.97347380923016,81.16134537246009,16824300
2014-10-16,85.80658721923828,86.12045929708373,81.13720311376102,82.06915244980836,15232000
2014-10-17,84.89878845214844,87.78636876762916,84.66700395956887,87.30349546018132,17360700
2014-10-20,85.2367935180664,86.43431719038433,84.85049342013954,84.98569734920471,9891400
2014-10-21,87.78636932373047,89.33156244373951,85.46857595968591,86.04802245868156,23243800
2014-10-22,88.4913558959961,90.29730464132477,87.89259773585906,89.09012142419476,20364500
2014-10-23,91.21476745605469,91.45620411673039,89.6406030809515,89.73717627160934,20641000
2014-10-24,92.47989654541016,94.64316686790495,91.5334616347839,91.81352903315226,32132600
2014-10-27,94.44036865234375,95.46405777461558,93.00140816325293,93.67742789153387,28302400
2014-10-28,96.265625,97.22171210686862,95.23227639389337,96.42014063041394,32127600
2014-10-29,94.94255065917969,96.57466485297486,93.50359021592777,96.4587726026489,28655400
2014-10-30,95.3481674194336,96.033846638234,93.96714945253643,95.106730763459,15484600
2014-10-31,95.22261047363281,96.78712257192137,94.77450707063845,96.67123033084242,18128300
2014-11-03,98.3130111694336,99.2787578120879,95.65720790213425,96.25596610502014,40883700
2014-11-04,102.4367446899414,102.71584688051739,96.10144915859715,96.98510820870187,67814000
2014-11-05,104.94768524169922,106.36733397653606,102.83270511761158,104.76419839100873,48344000
2014-11-06,107.74835205078125,107.87389646115345,103.53769612185079,105.55611042561114,33609000
2014-11-07,110.63593292236328,110.83873883296565,107.9221872167947,109.06176854879519,51457000
2014-11-10,115.06871032714844,115.35842988999622,111.25400678779287,113.2531019804965,75971000
2014-11-11,110.61661529541016,113.5235145941741,109.7957321675771,113.23378766996866,70983600
2014-11-12,114.1512451171875,114.99144731128061,110.11442403643082,111.10914922311837,53908000
2014-11-13,110.90634155273438,115.88959779457078,110.62628150862557,115.21357808799398,62163000
2014-11-14,111.15744018554688,111.43750760386862,109.4673835139263,111.1188094345995,29849000
2014-11-17,110.33655548095703,111.66928321413269,109.25491657341153,111.48579635972023,22573000
2014-11-18,107.0143814086914,110.46209657328038,106.62808865223779,110.41381366275469,41098000
2014-11-19,105.09254455566406,106.88883381834664,103.54735147165266,106.06795068322137,46841000
2014-11-20,106.05828857421875,108.58854725327919,103.58597969994157,104.11713589536681,36489000
2014-11-21,106.93712615966797,109.61224104724374,106.65222530787976,109.33217364410098,27432000
2014-11-24,110.01785278320312,110.02751231242546,107.72903801766073,108.16362104786039,20646000
2014-11-25,109.5832748413086,111.22504121836421,108.48232423682428,111.00292361237055,23485000
2014-11-26,108.81067657470703,109.84402522670554,108.48232624045632,109.44807291963481,11794700
2014-11-28,107.81594848632812,109.3514893925185,107.30410397361858,109.26456836821329,8077800
2014-12-01,102.35948181152344,106.28041808447938,100.33721405540709,106.25143949681468,38464200
2014-12-02,106.12590026855469,106.23213299099066,102.95825239098603,103.67290285895888,18785000
2014-12-03,106.85020446777344,107.85458182753294,105.07129643965081,106.61842734415568,16221100
2014-12-04,105.43055725097656,106.71500203017234,105.17946843355728,106.32870190667695,10779300
2014-12-05,104.20406341552734,106.57013972462958,104.06885947603934,105.84582974820293,12148100
2014-12-08,101.47100067138672,103.72119214421423,100.6404579592535,102.34017413385895,19217300
2014-12-09,103.79845428466797,104.252349025809,97.73355906918113,98.76690770091668,24866800
2014-12-10,100.32176208496094,103.70187545212615,99.9644405302777,103.42180803182211,18466700
2014-12-11,101.37442779541016,103.18036932899666,100.71771977372535,100.86258324593244,15684300
2014-12-12,101.50962829589844,103.76947186067574,100.61051842422034,101.11366864316317,14537600
2014-12-15,101.1136703491211,104.07851224178908,100.1479237082773,102.74578452992701,16521800
2014-12-16,102.14701843261719,103.99159804377332,100.14792319111628,100.19621347013396,21700600
2014-12-17,105.28569030761719,105.44987282812404,102.63954670633944,103.44111814671737,17311100
2014-12-18,105.5078125,107.39101535941153,104.55172546122658,106.79225720311739,22788100
2014-12-19,106.85986328125,106.85986328125,104.33926405359507,106.16452454699183,14857800
2014-12-22,105.04425811767578,107.17856466229274,104.81248098861852,106.84054744600923,13041200
2014-12-23,101.90557861328125,104.75453552154184,100.32175476903994,104.59036036687263,19096300
2014-12-24,102.32085418701172,103.53769702391658,101.98284433455541,102.06010583456319,5870400
2014-12-26,102.32085418701172,103.27694867146806,101.88627114357678,102.35948493701561,6529100
2014-12-29,102.3498306274414,103.97228525324174,102.02147294333102,102.32085203950005,8068600
2014-12-30,102.1277084350586,103.05482433668456,101.52894285839793,102.02147571390812,10205700
2014-12-31,100.37969970703125,102.82303732257672,100.13826306726492,102.81337779392885,10221600
2015-01-02,100.05134582519531,101.1329846647117,99.00833773366828,100.66942305690131,12303400
2015-01-05,97.54041290283203,99.49121791894126,96.47809304779979,99.240129091721,18337000
2015-01-06,99.78093719482422,100.29278170766352,96.68089153097145,97.78184205203834,15720400
2015-01-07,98.63169860839844,101.15229784947319,98.53512542102882,101.00743438438782,11052200
2015-01-08,101.43236541748047,101.73174450923769,99.16286235427984,99.42361069741324,12942100
2015-01-09,99.4912109375,101.69311936244301,99.3656665326995,101.63516955648281,10222200
2015-01-12,98.13917541503906,99.81957249198182,97.74321575917384,99.66504949416259,7997200
2015-01-13,97.31828308105469,99.32703780713337,96.58432095919134,99.07594162435804,11294400
2015-01-14,96.16905212402344,96.74849863407654,94.70111310595597,95.87932518496582,17808000
2015-01-15,93.01105499267578,96.70986633065291,92.73098758756937,96.25596423851707,18260100
2015-01-16,93.5711898803711,94.45002284554259,92.24811435199254,92.79858963336456,13327900
2015-01-20,96.61329650878906,96.77747167224327,94.24721277687291,94.93289938765176,12105600
2015-01-21,99.75196838378906,100.30244365760937,96.8836997688078,97.29897110646606,15186900
2015-01-22,100.4376449584961,101.32613004940951,99.5684715573583,101.01709143656737,11433000
2015-01-23,99.57813262939453,101.59653948903457,99.49121160390291,100.45695820500805,9873800
2015-01-26,100.42798614501953,101.52893667161659,99.79059722501893,100.8239457848271,10664900
2015-01-27,99.4139633178711,100.02238105982038,97.13480061587691,99.3656730377532,15659900
2015-01-28,95.07775115966797,98.01362174911681,94.44036222609776,96.86438828923943,42144700
2015-01-29,86.73370361328125,87.63184828561299,84.36762728615916,87.42904237483643,76561400
2015-01-30,86.0287094116211,88.84868773217708,85.0919340251202,86.53089440468183,36806900
2015-02-02,87.04273986816406,88.52033838016557,85.57480825344415,88.00848648439248,18865300
2015-02-03,87.50630187988281,88.51067924944982,86.82062266344093,88.51067924944982,13512300
2015-02-04,86.91719055175781,88.7327914352257,86.41500558162807,87.87327758476991,14643600
2015-02-05,84.01995849609375,86.7626754436642,83.15078503803896,86.51158661983008,28926200
2015-02-06,82.74517059326172,84.40625595648272,82.49407440931711,84.12618855286411,17632100
2015-02-09,83.05421447753906,83.7785244875176,82.54236991604422,82.89003931027891,12109500
2015-02-10,84.27104949951172,84.4738553992276,83.55639171796616,84.02961285203162,12043300
2015-02-11,83.05421447753906,84.69598088626543,82.88037978042172,84.58009600022883,12391900
2015-02-12,84.11653137207031,85.27543176781943,82.61962849197985,82.66791140343054,15177800
2015-02-13,85.99974060058594,86.24117725879302,84.64769384101388,85.17885006823221,14665200
2015-02-17,83.87509155273438,85.94178870740436,83.73022808771206,85.73898280359789,15191700
2015-02-18,83.76885986328125,84.43522738971653,83.53708273724106,84.11652923637253,7422300
2015-02-19,83.9137191772461,84.86015406116992,83.73988449930341,83.83645768303565,7604100
2015-02-20,83.67228698730469,84.30002376706769,83.42119080178709,84.26139301790636,7821700
2015-02-23,82.54236602783203,83.71091857138448,82.32990058935665,83.5467434118579,9367900
2015-02-24,81.7890853881836,82.60030902999458,81.006825598652,82.60030902999458,15846400
2015-02-25,83.23770141601562,83.85577864763195,81.47038337808372,81.4896950680447,13645700
2015-02-26,82.44579315185547,84.17448051832164,82.2816106236418,83.94269602015956,8763300
2015-02-27,82.20436096191406,83.59503118618926,82.08846870653174,83.00592511543856,8377200
2015-03-02,81.12271881103516,82.10777715465035,80.88128214790707,82.08846546354748,11213400
2015-03-03,78.78560638427734,80.39840137628364,77.28869626428109,80.10867446013548,39246100
2015-03-04,82.56167602539062,82.88616547325307,77.42390433004944,77.52047751790441,36607200
2015-03-05,83.15078735351562,83.3149625201471,81.13238033677446,82.81277749043247,18514800
2015-03-06,81.5090103149414,83.05420332173345,81.17100049596525,82.80310715561055,10673700
2015-03-09,79.70307159423828,81.46073024107757,78.68904201032854,81.46073024107757,17616500
2015-03-10,80.12799835205078,80.30183303861573,77.88746648524821,78.31238998835875,13817000
2015-03-11,79.18156433105469,80.52395156070736,78.40897144593644,80.15697049288086,12768700
2015-03-12,79.11396026611328,80.06039518278901,78.73731967888057,79.2877949500716,11232000
2015-03-13,79.05601501464844,79.11395745121898,78.0033474192267,78.9980725780779,12663300
2015-03-16,81.12271881103516,82.28161184682506,79.13328306463968,79.20088503559306,16905700
2015-03-17,81.60558319091797,82.18502964528854,80.64949617280347,81.13236944612251,17639000
2015-03-18,81.6925048828125,83.00592090493859,80.44669819894348,80.99717348997706,35663000
2015-03-19,82.80311584472656,84.05858943902538,82.08846538560344,82.1946981067239,30454700
2015-03-20,82.28160858154297,83.82680905869238,82.1753758645374,83.37290697113438,21181500
2015-03-23,81.36415100097656,82.60030546934186,81.32552025283242,82.32989760039469,11184000
2015-03-24,80.76538848876953,81.60559071430676,79.5678647235933,81.4607272453435,14545100
2015-03-25,80.88127899169922,81.58627726246965,79.838270879352,81.06477320629602,13507200
