Date,Close,High,Low,Open,Volume
1980-03-17,2.296797752380371,2.3341440735294654,2.296797752380371,0.0,41109
1980-03-18,2.30613374710083,2.3434802264957253,2.30613374710083,0.0,9343
1980-03-19,2.30613374710083,2.30613374710083,2.30613374710083,2.30613374710083,0
1980-03-20,2.30613374710083,2.3434802264957253,2.30613374710083,0.0,10277
1980-03-21,2.3621530532836914,2.39949936108419,2.3621530532836914,0.0,8409
1980-03-24,2.371490001678467,2.408836483020039,2.371490001678467,0.0,2803
1980-03-25,2.352816343307495,2.3901628166983793,2.352816343307495,0.0,27095
1980-03-26,2.352816343307495,2.3901628166983793,2.352816343307495,0.0,1869
1980-03-27,2.3248074054718018,2.362153892928813,2.3248074054718018,0.0,14015
1980-03-28,2.3154702186584473,2.3528165286092064,2.3154702186584473,0.0,36438
1980-03-31,2.3154702186584473,2.3528165286092064,2.3154702186584473,0.0,1869
1980-04-01,2.2781245708465576,2.3154710607611206,2.2781245708465576,0.0,2803
1980-04-02,2.2594516277313232,2.2967981212599753,2.2594516277313232,0.0,6540
1980-04-03,2.2594516277313232,2.2594516277313232,2.2594516277313232,2.2594516277313232,0
1980-04-07,2.2594516277313232,2.2967981212599753,2.2594516277313232,0.0,934
1980-04-08,2.2594516277313232,2.2967981212599753,2.2594516277313232,0.0,44846
1980-04-09,2.334144353866577,2.371490679501067,2.334144353866577,0.0,42044
1980-04-10,2.3621530532836914,2.39949936108419,2.3621530532836914,0.0,35503
1980-04-11,2.352816343307495,2.3901628166983793,2.352816343307495,0.0,59795
1980-04-14,2.352816343307495,2.352816343307495,2.352816343307495,2.352816343307495,0
1980-04-15,2.4275102615356445,2.464856586050155,2.4275102615356445,0.0,1869
1980-04-16,2.4275102615356445,2.464856586050155,2.4275102615356445,0.0,61664
1980-04-17,2.4275102615356445,2.4275102615356445,2.4275102615356445,2.4275102615356445,0
1980-04-18,2.390162944793701,2.427509253804652,2.390162944793701,0.0,1869
1980-04-21,2.390162944793701,2.427509253804652,2.390162944793701,0.0,5606
1980-04-22,2.390162944793701,2.390162944793701,2.390162944793701,2.390162944793701,0
1980-04-23,2.4368460178375244,2.4741924973674116,2.4368460178375244,0.0,24292
1980-04-24,2.4555187225341797,2.4928650262794347,2.4555187225341797,0.0,934
1980-04-25,2.474191904067993,2.5115382082609643,2.474191904067993,0.0,9343
1980-04-28,2.502202033996582,2.539548342944676,2.502202033996582,0.0,2803
1980-04-29,2.539548635482788,2.5768949487329142,2.539548635482788,0.0,74744
1980-04-30,2.5488851070404053,2.5862307519816903,2.5488851070404053,0.0,3737
1980-05-01,2.5582222938537598,2.5955679489027115,2.5582222938537598,0.0,934
1980-05-02,2.5582222938537598,2.5582222938537598,2.5582222938537598,2.5582222938537598,0
1980-05-05,2.576894760131836,2.6142405715042965,2.576894760131836,0.0,14015
1980-05-06,2.632913112640381,2.6702594144461993,2.632913112640381,0.0,5606
1980-05-07,2.632913112640381,2.632913112640381,2.632913112640381,2.632913112640381,0
1980-05-08,2.6422507762908936,2.679597261034939,2.6422507762908936,0.0,7474
1980-05-09,2.651587724685669,2.6889340470709664,2.651587724685669,0.0,15883
1980-05-12,2.707606792449951,2.7449532754813513,2.707606792449951,0.0,41109
1980-05-13,2.707606792449951,2.7449532754813513,2.707606792449951,0.0,1869
1980-05-14,2.707606792449951,2.7449532754813513,2.707606792449951,0.0,7474
1980-05-15,2.707606792449951,2.707606792449951,2.707606792449951,2.707606792449951,0
1980-05-16,2.6422507762908936,2.679597261034939,2.6422507762908936,0.0,55124
1980-05-19,2.6702606678009033,2.707606987136166,2.6702606678009033,0.0,29898
1980-05-20,2.7262797355651855,2.763626046987841,2.7262797355651855,0.0,934
1980-05-21,2.744953155517578,2.782299470535351,2.744953155517578,0.0,5606
1980-05-22,2.744953155517578,2.782299470535351,2.744953155517578,0.0,3737
1980-05-23,2.772963047027588,2.810309363015812,2.772963047027588,0.0,13080
1980-05-27,2.8009727001190186,2.838319016097789,2.8009727001190186,0.0,5606
1980-05-28,2.7636260986328125,2.800972410753373,2.7636260986328125,0.0,4672
1980-05-29,2.7636260986328125,2.7636260986328125,2.7636260986328125,2.7636260986328125,0
1980-05-30,2.7542898654937744,2.7916361834188366,2.7542898654937744,0.0,6540
1980-06-02,2.7636260986328125,2.800972410753373,2.7636260986328125,0.0,934
1980-06-03,2.7636260986328125,2.800972410753373,2.7636260986328125,0.0,18686
1980-06-04,2.772963047027588,2.810309363015812,2.772963047027588,0.0,8409
1980-06-05,2.772963047027588,2.772963047027588,2.772963047027588,2.772963047027588,0
1980-06-06,2.7916359901428223,2.8289826382451717,2.7916359901428223,0.0,2803
1980-06-09,2.819645881652832,2.856992195739721,2.819645881652832,0.0,8409
1980-06-10,2.8289830684661865,2.8663293894851023,2.8289830684661865,0.0,2803
1980-06-11,2.8289830684661865,2.8289830684661865,2.8289830684661865,2.8289830684661865,0
1980-06-12,2.8289830684661865,2.8289830684661865,2.8289830684661865,2.8289830684661865,0
1980-06-13,2.8289830684661865,2.8289830684661865,2.8289830684661865,2.8289830684661865,0
1980-06-16,2.8383193016052246,2.8756659541036327,2.8383193016052246,0.0,7474
1980-06-17,2.819645881652832,2.856992195739721,2.819645881652832,0.0,934
1980-06-18,2.819645881652832,2.819645881652832,2.819645881652832,2.819645881652832,0
1980-06-19,2.819645881652832,2.856992195739721,2.819645881652832,0.0,1869
1980-06-20,2.819645881652832,2.856992195739721,2.819645881652832,0.0,1869
1980-06-23,2.819645881652832,2.819645881652832,2.819645881652832,2.819645881652832,0
1980-06-24,2.632913112640381,2.6702594144461993,2.632913112640381,0.0,1869
1980-06-25,2.632913112640381,2.632913112640381,2.632913112640381,2.632913112640381,0
1980-06-26,2.705740213394165,2.74495400605675,2.705740213394165,0.0,890
1980-06-27,2.705740213394165,2.705740213394165,2.705740213394165,2.705740213394165,0
1980-06-30,2.6175084114074707,2.656722352706852,2.6175084114074707,0.0,8008
1980-07-01,2.5880985260009766,2.627312306412753,2.5880985260009766,0.0,890
1980-07-02,2.5880985260009766,2.627312306412753,2.5880985260009766,0.0,3559
1980-07-03,2.5782954692840576,2.6175092568681344,2.5782954692840576,0.0,3559
1980-07-07,2.5586891174316406,2.5782953447507304,2.5586891174316406,0.0,890
1980-07-08,2.5488851070404053,2.578294690124196,2.5488851070404053,0.0,9788
1980-07-09,2.5586891174316406,2.5782953447507304,2.5586891174316406,0.0,53389
1980-07-10,2.744953155517578,2.774363574092289,2.744953155517578,0.0,5339
1980-07-11,2.744953155517578,2.744953155517578,2.744953155517578,2.744953155517578,0
1980-07-14,2.6567227840423584,2.68613237128919,2.6567227840423584,0.0,7118
1980-07-15,2.6371164321899414,2.6567233268381045,2.6371164321899414,0.0,1780
1980-07-16,2.6371164321899414,2.6371164321899414,2.6371164321899414,2.6371164321899414,0
1980-07-17,2.6567227840423584,2.6763296746846326,2.6567227840423584,0.0,4449
1980-07-18,2.6371164321899414,2.6567233268381045,2.6371164321899414,0.0,890
1980-07-21,2.627312421798706,2.646919312865687,2.627312421798706,0.0,2669
1980-07-22,2.627312421798706,2.627312421798706,2.627312421798706,2.627312421798706,0
1980-07-23,2.597902297973633,2.627312721115421,2.597902297973633,0.0,890
1980-07-24,2.597902297973633,2.597902297973633,2.597902297973633,2.597902297973633,0
1980-07-25,2.5880985260009766,2.6077054162068647,2.5880985260009766,0.0,890
1980-07-28,2.568490982055664,2.5979012266881902,2.568490982055664,0.0,3559
1980-07-29,2.568490982055664,2.568490982055664,2.568490982055664,2.568490982055664,0
1980-07-30,2.568490982055664,2.5979012266881902,2.568490982055664,0.0,890
1980-07-31,2.568490982055664,2.568490982055664,2.568490982055664,2.568490982055664,0
1980-08-01,2.5880985260009766,2.6077054162068647,2.5880985260009766,0.0,890
1980-08-04,2.6077053546905518,2.627312244433909,2.6077053546905518,0.0,2669
1980-08-05,2.5880985260009766,2.6175087781190793,2.5880985260009766,0.0,1780
1980-08-06,2.5880985260009766,2.5880985260009766,2.5880985260009766,2.5880985260009766,0
1980-08-07,2.5880985260009766,2.5880985260009766,2.5880985260009766,2.5880985260009766,0
1980-08-08,2.5880985260009766,2.5880985260009766,2.5880985260009766,2.5880985260009766,0
1980-08-11,2.5782954692840576,2.597902363076096,2.5782954692840576,0.0,7118
1980-08-12,2.6175084114074707,2.646918825786648,2.6175084114074707,0.0,38262
1980-08-13,2.627312421798706,2.6567228415899105,2.627312421798706,0.0,11568
1980-08-14,2.646918296813965,2.6763287053156266,2.646918296813965,0.0,3559
1980-08-15,2.646918296813965,2.646918296813965,2.646918296813965,2.646918296813965,0
1980-08-18,2.705740213394165,2.715543578369056,2.705740213394165,0.0,1780
